Timestamp,Open,High,Low,Close,Volume
2016-01-01,1219.5,1219.5,1206.125,1034.7938232421875,712262
2016-01-04,1205.074951171875,1207.0,1183.0250244140625,1014.7523193359375,1870184
2016-01-05,1192.5,1193.300048828125,1170.5,1005.9089965820312,2678020
2016-01-06,1175.0999755859375,1193.074951171875,1175.0999755859375,1019.8914184570312,2653228
2016-01-07,1185.0,1191.449951171875,1180.0,1015.45849609375,3199580
2016-01-08,1192.5,1203.675048828125,1186.25,1026.7430419921875,1907544
2016-01-11,1191.25,1192.0,1174.425048828125,1011.647216796875,2930228
2016-01-12,1181.3499755859375,1182.5,1150.800048828125,996.5301513671875,3482594
2016-01-13,1158.5,1163.5,1127.550048828125,976.0394287109375,4746092
2016-01-14,1136.5,1149.449951171875,1125.0,975.867919921875,2742052
2016-01-15,1144.425048828125,1145.8499755859375,1127.5,968.2882690429688,3269408
2016-01-18,1131.0,1145.949951171875,1130.0,975.3756103515625,2213922
2016-01-19,1138.5,1150.0,1134.1500244140625,976.082275390625,967910
2016-01-20,1136.9000244140625,1142.5,1121.5,976.4246826171875,1615954
2016-01-21,1142.5,1144.949951171875,1122.875,967.7963256835938,2675536
2016-01-22,1136.5,1151.0250244140625,1130.0,985.5038452148438,1343178
2016-01-25,1150.949951171875,1169.5,1145.75,989.3245849609375,1397560
2016-01-27,1151.0,1164.9749755859375,1140.949951171875,995.8062133789062,1626986
2016-01-28,1157.75,1174.449951171875,1154.0250244140625,1000.7216796875,3106660
2016-01-29,1179.3499755859375,1200.0,1167.5250244140625,1026.52099609375,2235744
2016-02-01,1195.550048828125,1206.4749755859375,1179.5,1031.41455078125,1495274
2016-02-02,1204.5,1216.5,1189.8499755859375,1029.440185546875,1475588
2016-02-03,1193.75,1214.949951171875,1180.1500244140625,1037.252685546875,1308692
2016-02-04,1210.949951171875,1220.0,1201.0,1038.86279296875,1250046
2016-02-05,1204.050048828125,1219.9749755859375,1204.050048828125,1039.677978515625,1402996
2016-02-08,1200.0,1206.0250244140625,1173.5,1014.3510131835938,1063658
2016-02-09,1166.800048828125,1166.800048828125,1127.800048828125,979.3438720703125,2489610
2016-02-10,1137.5,1144.949951171875,1129.050048828125,973.9349365234375,1890732
2016-02-11,1140.0,1144.5,1085.824951171875,943.520751953125,1962408
2016-02-12,1100.0,1121.699951171875,1082.0,955.8197631835938,2172568
2016-02-15,1125.0,1153.425048828125,1120.0,974.0850219726562,2479712
2016-02-16,1133.0,1141.0,1121.5,972.5398559570312,1588702
2016-02-17,1132.5,1139.824951171875,1123.199951171875,976.8326416015625,1585178
2016-02-18,1142.5,1159.875,1139.0,994.1322021484375,1529140
2016-02-19,1153.675048828125,1163.5,1152.7249755859375,995.7635498046875,879012
2016-02-22,1160.125,1171.5,1152.5,994.15380859375,1324884
2016-02-23,1155.125,1159.949951171875,1128.375,971.8744506835938,1306852
2016-02-24,1131.2249755859375,1131.2249755859375,1100.5999755859375,949.1015625,1659328
2016-02-25,1109.9000244140625,1114.0,1092.824951171875,949.9172973632812,1830556
2016-02-26,1114.8499755859375,1128.449951171875,1099.800048828125,948.908203125,1537536
2016-02-29,1118.5,1118.5,1057.5,934.4419555664062,2191718
2016-03-01,1096.5,1142.550048828125,1081.0,977.3046264648438,1999760
2016-03-02,1152.5,1165.0,1128.125,995.4200439453125,1527486
2016-03-03,1168.0,1195.5,1150.5,1018.7294311523438,2648284
2016-03-04,1190.0,1190.0,1174.7750244140625,1012.0327758789062,1512966
2016-03-08,1171.050048828125,1183.5,1152.0999755859375,1010.6380004882812,1268152
2016-03-09,1170.5,1184.699951171875,1147.574951171875,1011.9041137695312,2017784
2016-03-10,1178.0250244140625,1179.925048828125,1157.4749755859375,1008.0623779296875,1661666
2016-03-11,1170.0,1195.425048828125,1167.5,1015.3384399414062,1530528
2016-03-14,1181.0,1199.0,1170.0,1010.938232421875,1636742
2016-03-15,1174.5250244140625,1181.75,1160.050048828125,1000.1633911132812,1623356
2016-03-16,1157.5,1166.0,1153.449951171875,998.9403076171875,1918246
2016-03-17,1167.0,1180.9000244140625,1166.0,1009.6719360351562,2221088
2016-03-18,1180.0,1215.0,1180.0,1041.3526611328125,3204070
2016-03-21,1213.0,1227.4749755859375,1210.0,1050.109375,2336982
2016-03-22,1221.0,1242.5,1218.25,1061.6356201171875,1951984
2016-03-23,1243.949951171875,1243.949951171875,1228.6500244140625,1061.9359130859375,2278434
2016-03-28,1245.5,1258.574951171875,1230.7750244140625,1061.763916015625,3320882
2016-03-29,1239.0,1243.4749755859375,1227.5,1060.047607421875,1838796
2016-03-30,1235.449951171875,1252.5,1230.0,1068.67529296875,2136504
2016-03-31,1239.1500244140625,1275.0,1236.074951171875,1081.89697265625,4363964
2016-04-01,1252.5,1260.425048828125,1217.050048828125,1053.393310546875,3041400
2016-04-04,1228.0,1244.0,1223.5,1060.8414306640625,1752352
2016-04-05,1235.4000244140625,1242.449951171875,1221.0250244140625,1057.1925048828125,1491794
2016-04-06,1235.0,1244.5,1229.675048828125,1065.4132080078125,1763150
2016-04-07,1240.0,1242.3499755859375,1228.5,1060.6484375,2390942
2016-04-08,1233.0,1236.8499755859375,1213.5,1044.013671875,1399500
2016-04-11,1216.5,1258.5,1206.5,1076.0379638671875,2400648
2016-04-12,1249.0,1262.5,1244.050048828125,1080.97412109375,1303628
