Timestamp,Open,High,Low,Close,Volume
2016-01-01,1219.5,1219.5,1206.125,1014.3084716796875,712262
2016-01-04,1205.074951171875,1207.0,1183.0250244140625,994.6637573242188,1870184
2016-01-05,1192.5,1193.300048828125,1170.5,985.9957275390625,2678020
2016-01-06,1175.0999755859375,1193.074951171875,1175.0999755859375,999.7005004882812,2653228
2016-01-07,1185.0,1191.449951171875,1180.0,995.3563842773438,3199580
2016-01-08,1192.5,1203.675048828125,1186.25,1006.4169311523438,1907544
2016-01-11,1191.25,1192.0,1174.425048828125,991.62060546875,2930228
2016-01-12,1181.3499755859375,1182.5,1150.800048828125,976.802978515625,3482594
2016-01-13,1158.5,1163.5,1127.550048828125,956.7174072265625,4746092
2016-01-14,1136.5,1149.449951171875,1125.0,956.5494995117188,2742052
2016-01-15,1144.425048828125,1145.8499755859375,1127.5,949.119873046875,3269408
2016-01-18,1131.0,1145.949951171875,1130.0,956.0667724609375,2213922
2016-01-19,1138.5,1150.0,1134.1500244140625,956.759521484375,967910
2016-01-20,1136.9000244140625,1142.5,1121.5,957.0955810546875,1615954
2016-01-21,1142.5,1144.949951171875,1122.875,948.6375732421875,2675536
2016-01-22,1136.5,1151.0250244140625,1130.0,965.9946899414062,1343178
2016-01-25,1150.949951171875,1169.5,1145.75,969.739501953125,1397560
2016-01-27,1151.0,1164.9749755859375,1140.949951171875,976.0936279296875,1626986
2016-01-28,1157.75,1174.449951171875,1154.0250244140625,980.9109497070312,3106660
2016-01-29,1179.3499755859375,1200.0,1167.5250244140625,1006.19970703125,2235744
2016-02-01,1195.550048828125,1206.4749755859375,1179.5,1010.9966430664062,1495274
2016-02-02,1204.5,1216.5,1189.8499755859375,1009.0609130859375,1475588
2016-02-03,1193.75,1214.949951171875,1180.1500244140625,1016.7191772460938,1308692
2016-02-04,1210.949951171875,1220.0,1201.0,1018.2969360351562,1250046
2016-02-05,1204.050048828125,1219.9749755859375,1204.050048828125,1019.0967407226562,1402996
2016-02-08,1200.0,1206.0250244140625,1173.5,994.270751953125,1063658
2016-02-09,1166.800048828125,1166.800048828125,1127.800048828125,959.9566040039062,2489610
2016-02-10,1137.5,1144.949951171875,1129.050048828125,954.6548461914062,1890732
2016-02-11,1140.0,1144.5,1085.824951171875,924.8426513671875,1962408
2016-02-12,1100.0,1121.699951171875,1082.0,936.89794921875,2172568
2016-02-15,1125.0,1153.425048828125,1120.0,954.8017578125,2479712
2016-02-16,1133.0,1141.0,1121.5,953.2870483398438,1588702
2016-02-17,1132.5,1139.824951171875,1123.199951171875,957.4949951171875,1585178
2016-02-18,1142.5,1159.875,1139.0,974.4522705078125,1529140
2016-02-19,1153.675048828125,1163.5,1152.7249755859375,976.0512084960938,879012
2016-02-22,1160.125,1171.5,1152.5,974.4735107421875,1324884
2016-02-23,1155.125,1159.949951171875,1128.375,952.635009765625,1306852
2016-02-24,1131.2249755859375,1131.2249755859375,1100.5999755859375,930.3126220703125,1659328
2016-02-25,1109.9000244140625,1114.0,1092.824951171875,931.1123657226562,1830556
2016-02-26,1114.8499755859375,1128.449951171875,1099.800048828125,930.12353515625,1537536
2016-02-29,1118.5,1118.5,1057.5,915.9434204101562,2191718
2016-03-01,1096.5,1142.550048828125,1081.0,957.9576416015625,1999760
2016-03-02,1152.5,1165.0,1128.125,975.7144165039062,1527486
2016-03-03,1168.0,1195.5,1150.5,998.5626220703125,2648284
2016-03-04,1190.0,1190.0,1174.7750244140625,991.9984741210938,1512966
2016-03-08,1171.050048828125,1183.5,1152.0999755859375,990.631103515625,1268152
2016-03-09,1170.5,1184.699951171875,1147.574951171875,991.872314453125,2017784
2016-03-10,1178.0250244140625,1179.925048828125,1157.4749755859375,988.1065063476562,1661666
2016-03-11,1170.0,1195.425048828125,1167.5,995.2386474609375,1530528
2016-03-14,1181.0,1199.0,1170.0,990.9255981445312,1636742
2016-03-15,1174.5250244140625,1181.75,1160.050048828125,980.364013671875,1623356
2016-03-16,1157.5,1166.0,1153.449951171875,979.1649169921875,1918246
2016-03-17,1167.0,1180.9000244140625,1166.0,989.68408203125,2221088
2016-03-18,1180.0,1215.0,1180.0,1020.7376708984375,3204070
2016-03-21,1213.0,1227.4749755859375,1210.0,1029.321044921875,2336982
2016-03-22,1221.0,1242.5,1218.25,1040.619140625,1951984
2016-03-23,1243.949951171875,1243.949951171875,1228.6500244140625,1040.91357421875,2278434
2016-03-28,1245.5,1258.574951171875,1230.7750244140625,1040.7454833984375,3320882
2016-03-29,1239.0,1243.4749755859375,1227.5,1039.062255859375,1838796
2016-03-30,1235.449951171875,1252.5,1230.0,1047.5198974609375,2136504
2016-03-31,1239.1500244140625,1275.0,1236.074951171875,1060.479736328125,4363964
2016-04-01,1252.5,1260.425048828125,1217.050048828125,1032.540283203125,3041400
2016-04-04,1228.0,1244.0,1223.5,1039.8408203125,1752352
2016-04-05,1235.4000244140625,1242.449951171875,1221.0250244140625,1036.2637939453125,1491794
2016-04-06,1235.0,1244.5,1229.675048828125,1044.32177734375,1763150
2016-04-07,1240.0,1242.3499755859375,1228.5,1039.6513671875,2390942
2016-04-08,1233.0,1236.8499755859375,1213.5,1023.346435546875,1399500
2016-04-11,1216.5,1258.5,1206.5,1054.73583984375,2400648
2016-04-12,1249.0,1262.5,1244.050048828125,1059.574951171875,1303628
2016-04-13,1265.0,1272.5,1256.25,1062.9622802734375,1601468
2016-04-18,1226.5,1276.75,1220.0,1060.248046875,7121504
2016-04-20,1267.449951171875,1267.449951171875,1220.0,1031.04638671875,6405024
2016-04-21,1225.5,1233.699951171875,1206.0999755859375,1020.1272583007812,2525724
2016-04-22,1209.5,1217.699951171875,1202.0999755859375,1017.0346069335938,1964126
2016-04-25,1201.1500244140625,1228.5250244140625,1201.1500244140625,1031.4249267578125,2267654
2016-04-26,1224.5,1246.75,1221.0,1047.6461181640625,2554368
2016-04-27,1240.0,1257.300048828125,1237.949951171875,1056.60888671875,1848670
