Timestamp,Open,High,Low,Close,Volume
2018-01-01,1341.1500244140625,1347.4000244140625,1317.5,1176.240966796875,1351760
2018-01-02,1330.0,1334.800048828125,1310.0999755859375,1169.838623046875,1920290
2018-01-03,1316.0,1334.5,1315.5999755859375,1173.1507568359375,1257120
2018-01-04,1325.0,1331.0,1320.0,1181.353759765625,913082
2018-01-05,1325.0,1349.75,1325.0,1195.625732421875,1153706
2018-01-08,1350.0,1363.425048828125,1340.925048828125,1206.829833984375,1242220
2018-01-09,1357.5,1360.5,1338.2750244140625,1204.4287109375,2149396
2018-01-10,1355.5,1408.0,1347.324951171875,1247.8218994140625,3365850
2018-01-11,1405.0,1410.949951171875,1391.0999755859375,1240.663818359375,2520744
2018-01-12,1402.5,1402.5,1370.2750244140625,1234.372802734375,3360314
2018-01-15,1388.574951171875,1404.0,1367.5250244140625,1220.9234619140625,1457214
2018-01-16,1378.0,1430.824951171875,1375.2750244140625,1267.4959716796875,4267752
2018-01-17,1435.0,1462.5,1431.074951171875,1284.43505859375,4280806
2018-01-18,1448.5,1466.5,1434.0250244140625,1297.43994140625,2209478
2018-01-19,1465.2750244140625,1491.0,1451.824951171875,1315.712890625,1820000
2018-01-22,1480.5,1567.3499755859375,1461.0,1388.844970703125,4367110
2018-01-23,1557.4749755859375,1571.175048828125,1545.0250244140625,1382.4271240234375,3239610
2018-01-24,1545.0,1629.5250244140625,1541.324951171875,1414.7821044921875,5621538
2018-01-25,1587.5,1589.9000244140625,1540.5,1390.9171142578125,3833844
2018-01-29,1565.699951171875,1612.5,1561.0,1425.589599609375,3141060
2018-01-30,1590.0,1601.9000244140625,1571.8499755859375,1405.089111328125,1574758
2018-01-31,1568.5,1575.0,1549.300048828125,1387.0400390625,3043214
2018-02-01,1562.0,1595.0,1544.4000244140625,1398.7386474609375,2400630
2018-02-02,1560.0,1595.0,1551.7249755859375,1405.4454345703125,2456490
2018-02-05,1555.0,1594.0,1538.425048828125,1382.962890625,2757742
2018-02-06,1505.0,1538.574951171875,1492.5,1335.7451171875,2657306
2018-02-07,1513.5,1515.5,1473.7249755859375,1316.9385986328125,2180324
2018-02-08,1489.875,1513.800048828125,1479.5,1325.47265625,2755004
2018-02-09,1475.0,1497.0,1448.324951171875,1324.3583984375,2102458
2018-02-12,1489.1500244140625,1511.675048828125,1477.7750244140625,1322.397705078125,1974562
2018-02-14,1485.0,1487.2249755859375,1446.25,1297.6640625,2847532
2018-02-15,1465.9749755859375,1471.5,1452.550048828125,1303.92529296875,2465236
2018-02-16,1461.5,1499.800048828125,1461.5,1307.1341552734375,2515756
2018-02-19,1472.5,1476.6500244140625,1447.5999755859375,1302.9224853515625,1568224
2018-02-20,1464.0,1492.5250244140625,1463.949951171875,1312.347900390625,1889068
2018-02-21,1487.0,1531.300048828125,1480.0250244140625,1355.82177734375,3089228
2018-02-22,1526.0,1539.5,1511.25,1359.3427734375,3463010
2018-02-23,1525.0,1544.5,1496.050048828125,1370.75146484375,3362500
2018-02-26,1537.5,1544.9749755859375,1510.5999755859375,1351.0980224609375,1363882
2018-02-27,1520.5,1539.2750244140625,1516.0,1355.8443603515625,1717800
2018-02-28,1517.5,1531.9749755859375,1510.7249755859375,1352.5908203125,2706864
2018-03-01,1524.5,1530.5999755859375,1510.0,1353.7716064453125,1718124
2018-03-05,1524.5,1556.824951171875,1516.4749755859375,1384.143310546875,2858168
2018-03-06,1561.0,1563.5,1515.074951171875,1356.0447998046875,1906764
2018-03-07,1535.0,1544.5,1509.25,1349.203857421875,1917772
2018-03-08,1527.449951171875,1527.449951171875,1493.75,1338.7308349609375,1951826
2018-03-09,1502.5,1531.5999755859375,1488.5999755859375,1352.1673583984375,1872436
2018-03-12,1521.5,1541.949951171875,1517.75,1360.2117919921875,2091340
2018-03-13,1462.449951171875,1469.8499755859375,1436.0,1286.5220947265625,88067154
2018-03-14,1446.4749755859375,1461.5250244140625,1437.5250244140625,1286.566650390625,3668668
2018-03-15,1447.5,1451.2750244140625,1427.800048828125,1278.901611328125,2348906
2018-03-16,1434.4000244140625,1436.0,1402.5,1259.2926025390625,7197482
2018-03-19,1414.5,1424.0,1410.0,1261.65478515625,3489940
2018-03-20,1410.0,1436.5999755859375,1409.5,1276.740234375,4024984
2018-03-21,1436.25,1442.1500244140625,1425.0,1273.130126953125,3907678
2018-03-22,1429.9749755859375,1437.9749755859375,1411.2750244140625,1261.8106689453125,2326094
2018-03-23,1401.0,1417.050048828125,1399.0250244140625,1255.927978515625,3654122
2018-03-26,1409.5,1413.699951171875,1390.7750244140625,1255.4154052734375,2964210
2018-03-27,1412.5,1431.5,1411.5250244140625,1269.0970458984375,2494574
2018-03-28,1417.949951171875,1437.5,1412.5,1269.743408203125,6865654
2018-04-02,1420.0,1457.0,1420.0,1296.70556640625,1662988
2018-04-03,1446.050048828125,1464.949951171875,1446.050048828125,1297.418212890625,1937290
2018-04-04,1464.7249755859375,1467.0,1446.0,1297.262451171875,2841820
2018-04-05,1463.2750244140625,1481.875,1460.175048828125,1318.230712890625,1809424
2018-04-06,1477.0,1480.0,1463.2750244140625,1314.8214111328125,1129018
2018-04-09,1469.8499755859375,1481.75,1457.5,1303.055908203125,1235866
2018-04-10,1462.8499755859375,1478.625,1462.8499755859375,1309.1614990234375,1184532
2018-04-11,1475.300048828125,1512.5,1472.800048828125,1343.27685546875,3124416
2018-04-12,1505.0,1575.0,1503.9749755859375,1399.0283203125,6114360
2018-04-13,1575.0,1620.4000244140625,1566.050048828125,1405.289794921875,8179118
2018-04-16,1558.0,1599.9749755859375,1555.375,1420.5982666015625,6270274
2018-04-17,1593.824951171875,1597.4749755859375,1573.5999755859375,1411.21728515625,3301724
2018-04-18,1583.0,1596.7249755859375,1572.925048828125,1407.87451171875,2433066
2018-04-19,1589.949951171875,1608.5999755859375,1582.875,1422.1578369140625,4820952
2018-04-20,1625.0,1711.175048828125,1620.0,1516.3250732421875,18465662
2018-04-23,1712.0,1778.949951171875,1694.7750244140625,1519.0882568359375,15185910
2018-04-24,1705.0,1721.574951171875,1671.25,1508.8382568359375,8314336
2018-04-25,1692.5,1741.5,1682.5250244140625,1546.54052734375,8196574
2018-04-26,1733.5,1780.0,1733.5,1577.2908935546875,12135034
2018-04-27,1762.5,1772.0,1710.0,1538.3851318359375,4501330
2018-04-30,1725.9749755859375,1774.5,1718.800048828125,1574.104736328125,3458558
2018-05-02,1765.25,1766.0999755859375,1735.6500244140625,1559.6875,3158046
2018-05-03,1754.9000244140625,1763.0,1735.199951171875,1551.710205078125,3761550
2018-05-04,1746.0,1748.5,1735.0,1551.2205810546875,2347244
2018-05-07,1745.0,1745.0,1705.449951171875,1524.5699462890625,3484426
2018-05-08,1717.3499755859375,1743.25,1698.3499755859375,1533.59423828125,2992820
2018-05-09,1720.0999755859375,1747.375,1720.0999755859375,1555.0302734375,2615050
2018-05-10,1751.4749755859375,1755.574951171875,1720.0999755859375,1538.0733642578125,3858678
2018-05-11,1727.0999755859375,1742.5,1721.25,1540.6134033203125,2627876
2018-05-14,1728.5,1735.5,1705.4000244140625,1530.1851806640625,2433894
2018-05-15,1725.0,1747.9000244140625,1716.8499755859375,1551.9554443359375,1952890
2018-05-16,1739.9749755859375,1754.5,1737.625,1557.0804443359375,1648450
2018-05-17,1756.4749755859375,1766.574951171875,1738.0,1556.14453125,2968048
2018-05-18,1740.4000244140625,1758.8499755859375,1729.0,1560.712890625,1874996
2018-05-21,1764.3499755859375,1796.0,1759.0250244140625,1585.0902099609375,3446178
2018-05-22,1779.0,1787.4749755859375,1746.8499755859375,1563.76513671875,1857416
2018-05-23,1762.5,1772.5,1740.5,1557.615478515625,1507298
2018-05-24,1755.0,1807.5,1751.175048828125,1606.013671875,2962316
2018-05-25,1812.5,1837.4000244140625,1786.2750244140625,1598.036376953125,3769772
2018-05-28,1808.25,1808.25,1743.0,1560.712890625,3716798
2018-05-29,1764.949951171875,1772.0,1744.0,1570.27197265625,3525312
2018-05-30,1754.5250244140625,1766.5,1741.25,1566.0828857421875,3779106
2018-05-31,1734.0,1759.050048828125,1726.0999755859375,1564.734619140625,5049371
2018-06-01,1754.0,1757.5,1716.300048828125,1557.005615234375,1603856
2018-06-04,1745.0,1749.0,1712.5999755859375,1567.610595703125,1681483
2018-06-05,1744.0,1751.9000244140625,1711.1500244140625,1547.254150390625,2449568
2018-06-06,1723.0,1734.9000244140625,1715.199951171875,1550.9842529296875,2236512
2018-06-07,1725.0,1749.0,1723.800048828125,1559.7916259765625,2414762
2018-06-08,1735.0,1757.300048828125,1735.0,1570.172119140625,2582138
2018-06-11,1747.0999755859375,1763.0,1743.0,1572.508544921875,2179378
2018-06-12,1757.0,1785.0,1753.0,1600.63916015625,4608875
2018-06-13,1816.0,1831.6500244140625,1798.0,1639.3740234375,5370983
2018-06-14,1830.0,1832.300048828125,1784.0,1606.52587890625,3819998
2018-06-15,1800.0,1847.0999755859375,1788.5999755859375,1653.708984375,9183574
2018-06-18,1867.949951171875,1867.949951171875,1822.1500244140625,1643.7779541015625,4674987
2018-06-19,1822.1500244140625,1839.0,1821.0,1639.7335205078125,3245034
